gene,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,level 9,level 10,level 11,level 12,level 13,level 14,level 15,level 16,level 17,level 18,level 19,level 20,level 21,level 22,level 23,level 24,level 25,level 26,level 27,level 28,level 29,level 30,level 31,level 32,level 33,level 34,level 35,level 36,level 37,level 38,level 39,level 40,level 41,level 42,level 43,level 44,level 45,level 46,level 47,level 48,level 49,level 50,level 51,level 52
YDR112W,-1.0190000000000001,-1.037,-0.165,0.223,-0.183,-0.405,-0.389,-0.297,0.542,0.043,-0.4,-0.365,-0.066,-0.142,-0.451,-0.275,0.0,-0.41600000000000004,-0.593,-0.222,-0.271,-0.284,-0.522,-0.048,0.052000000000000005,-1.665,-1.194,-0.9790000000000001,-0.8109999999999999,-0.615,-0.364,-0.099,-1.09,-1.19,-0.11,0.171,-0.068,0.226,-0.145,0.484,0.348,-0.816,-0.18899999999999997,-0.28,-0.413,-0.531,-0.355,0.759,-0.17300000000000001,-0.20600000000000002,-0.575,-0.44
YPR028W,1.379,1.2570000000000001,0.9840000000000001,-0.153,0.23600000000000002,0.513,0.052000000000000005,-0.374,-0.601,-0.032,0.069,0.21899999999999997,0.18600000000000003,0.106,0.251,0.111,0.145,-0.043,0.059000000000000004,0.317,0.21,0.465,0.191,-0.544,-0.07200000000000001,0.366,-0.18100000000000002,-0.14400000000000002,-0.057999999999999996,-0.10099999999999999,0.209,0.134,-0.6629999999999999,-0.5379999999999999,-0.149,-0.214,0.17600000000000002,0.11599999999999999,-0.743,-0.583,-0.12,-0.375,-0.40399999999999997,-0.192,-0.022000000000000002,0.244,0.015,-0.048,0.353,0.28800000000000003,0.162,0.10400000000000001
YML110C,1.3969999999999998,1.547,1.048,-0.56,0.94,0.68,1.178,0.988,-0.077,0.648,1.056,0.8290000000000001,0.7,0.59,0.311,0.563,0.779,0.588,0.648,0.735,0.8909999999999999,0.9279999999999999,0.07,0.127,-0.6629999999999999,-0.498,0.5920000000000001,0.546,0.429,0.045,-0.026000000000000002,-0.127,0.56,0.386,0.098,-0.15,-0.384,0.23800000000000002,-0.371,-0.545,-0.915,0.141,-0.10300000000000001,0.138,0.047,0.18899999999999997,0.326,-0.087,-0.2,0.107,0.122,0.39299999999999996
YKR067W,0.9179999999999999,1.094,0.735,-0.621,1.5330000000000001,1.091,1.169,1.196,0.578,0.408,0.598,0.579,0.583,0.465,0.12,0.187,0.19899999999999998,0.7040000000000001,0.595,0.655,0.611,0.19399999999999998,0.36200000000000004,0.6629999999999999,-0.8290000000000001,0.091,1.158,0.878,0.7709999999999999,0.529,0.008,0.043,0.32799999999999996,-0.28300000000000003,0.059000000000000004,0.657,0.653,0.619,0.2,0.11699999999999999,0.18,-0.10800000000000001,0.1,-0.071,-0.076,0.032,0.239,-0.054000000000000006,0.153,0.086,-0.038,0.302
YIL110W,-1.031,-0.762,-1.0070000000000001,0.425,-1.175,-0.742,-0.716,-0.25,-2.201,-0.064,0.111,0.18600000000000003,0.11199999999999999,0.012,0.06,0.18,0.28,-0.775,-0.645,-0.88,-0.672,-0.794,-0.763,-1.082,-0.48200000000000004,-0.40399999999999997,-0.961,-0.635,-0.35700000000000004,-0.597,-0.46299999999999997,-0.72,0.27899999999999997,0.235,0.22,-0.536,-0.8029999999999999,-0.9,-0.233,-0.354,0.061,0.344,0.161,0.018000000000000002,-0.18100000000000002,0.24,0.275,-0.11599999999999999,0.392,-0.15,0.26,-0.604
YGL147C,-2.7430000000000003,-1.466,-1.9409999999999998,0.688,-0.733,-1.031,-0.493,-0.7959999999999999,-1.015,-0.188,-0.11800000000000001,-0.051,-0.21600000000000003,-0.008,0.131,-0.14,-0.355,-0.40700000000000003,-0.382,-0.49200000000000005,-0.74,-0.708,-0.061,-0.625,-1.2109999999999999,-0.479,-1.16,-0.996,-0.768,-0.932,-0.34299999999999997,0.6,-0.5760000000000001,-0.235,-0.41700000000000004,-0.127,-0.141,0.002,-0.857,-0.568,0.008,-0.046,0.175,0.05,0.043,0.8109999999999999,0.17800000000000002,-0.035,0.228,0.431,0.228,-0.258
YOR289W,3.023,2.271,3.049,-0.9279999999999999,0.773,1.258,0.392,0.7929999999999999,-0.723,0.601,0.7290000000000001,0.439,0.39399999999999996,0.309,0.7709999999999999,0.8170000000000001,1.032,0.6829999999999999,0.9670000000000001,1.107,1.6569999999999998,1.327,0.42700000000000005,0.589,-0.301,-0.042,1.014,0.903,0.7290000000000001,0.075,-0.273,-0.1,0.462,0.179,-0.20600000000000002,-0.568,-0.943,-0.46399999999999997,-0.977,-0.84,-1.886,-0.423,-0.602,0.013999999999999999,-0.146,0.031,-0.009000000000000001,0.01,0.354,-0.084,0.259,-0.012
YNL181W,0.127,0.161,-0.046,-0.292,-0.008,0.473,0.062,0.161,-0.35,0.48,0.855,0.7979999999999999,0.7859999999999999,0.489,0.335,0.48,0.47600000000000003,0.40299999999999997,0.7390000000000001,0.733,0.757,0.816,-0.114,-0.125,0.34,0.091,0.606,0.57,0.489,0.506,0.247,-0.063,0.255,0.247,0.237,0.222,-0.064,0.107,0.249,0.336,-0.255,0.133,0.258,0.171,0.172,0.452,0.546,-0.111,0.442,-0.07,0.011000000000000001,0.348
YJR105W,-1.207,-1.04,-1.0270000000000001,0.015,-0.94,-0.546,-1.206,-1.153,-0.040999999999999995,-0.31,-0.708,-0.665,-0.55,-0.605,-0.27,-0.53,-0.48,-0.715,-0.9229999999999999,-0.6609999999999999,-0.747,-0.7979999999999999,-0.142,-0.966,-0.758,-0.52,-0.524,-0.319,-0.198,-0.551,0.11900000000000001,-0.15,-0.9279999999999999,-0.82,-0.113,0.5479999999999999,0.067,-0.455,-0.23399999999999999,-0.182,-0.165,-0.8290000000000001,-0.473,-0.287,-0.55,-0.08,-0.18100000000000002,-0.011000000000000001,-0.512,0.04,0.185,-0.127
YDL078C,0.594,0.7140000000000001,-0.193,-0.027999999999999997,0.32299999999999995,0.434,0.64,0.354,0.33399999999999996,0.085,0.332,0.175,0.006999999999999999,0.259,0.17,0.136,0.168,0.555,0.276,0.636,0.631,0.599,0.244,0.38,0.368,0.985,0.24,0.2,0.048,0.134,-0.027999999999999997,0.311,0.551,0.36700000000000005,0.457,0.354,0.8370000000000001,0.55,0.47600000000000003,0.392,0.177,0.20600000000000002,0.21899999999999997,0.037000000000000005,0.337,0.48200000000000004,0.171,0.8079999999999999,-0.165,0.314,-0.8170000000000001,0.455
YBR084C-A,-2.05,-1.36,-1.39,0.74,-0.33,-0.53,0.0,-0.33,-0.40299999999999997,0.13,0.54,0.38,0.35,0.38,-0.067,-0.266,-0.005,-0.21,-0.22,-0.45,-0.52,-0.52,-0.21,0.06,-0.486,-0.8809999999999999,-0.55,-0.58,-0.21,-0.37,-0.12,-0.13,-0.13,0.14,-0.15,0.392,0.436,0.303,-0.39899999999999997,-0.121,0.201,0.17,0.48,0.25,0.41,0.5539999999999999,0.56,0.04,-0.04,0.07400000000000001,0.218,-0.05
YBR047W,0.27,-0.23,-0.08,-0.17,0.75,0.36,0.71,0.15,-1.492,0.65,0.72,0.75,0.58,0.23,1.3219999999999998,0.637,0.504,1.84,1.35,0.84,0.5529999999999999,0.67,0.8,0.282,0.753,2.193,0.9,0.79,0.19,0.29,-0.29,-0.49,0.6,0.415,0.159,-0.066,-0.163,-0.038,-0.225,-0.725,-0.732,-0.04,-0.204,-0.12,0.03,-0.33899999999999997,0.26,-0.14,0.213,-0.39899999999999997,0.19699999999999998,0.09300000000000001
YJR129C,-1.55,-1.439,-0.579,-0.113,-1.5659999999999998,-0.779,-1.135,-0.76,-0.516,-0.243,-0.33899999999999997,-0.096,-0.024,-0.603,-0.13,-0.13,0.01,-0.89,-0.748,-0.48700000000000004,-0.522,-0.44299999999999995,-0.465,-0.659,-0.648,-1.077,-0.609,-0.20199999999999999,-0.127,-0.40700000000000003,-0.47100000000000003,-0.32299999999999995,-0.17,0.513,-0.355,-0.23600000000000002,-0.573,-1.234,0.305,-0.14,0.293,-0.16,-0.20800000000000002,-0.233,-0.252,0.14,-0.127,-0.057,-0.586,-0.11,0.203,-0.318
YPL154C,1.835,1.9580000000000002,1.389,-0.774,1.341,1.443,0.946,0.475,0.579,0.723,0.865,0.823,0.8290000000000001,1.088,0.585,0.745,0.9079999999999999,1.064,1.337,1.5,1.561,1.607,0.579,0.645,0.5329999999999999,0.47200000000000003,1.5719999999999998,1.41,1.402,0.7659999999999999,1.03,0.785,0.28,0.754,-0.126,0.8420000000000001,0.261,0.264,-0.133,-0.026000000000000002,-0.444,0.493,0.247,0.239,0.308,-0.094,0.14400000000000002,-0.177,-0.187,0.07200000000000001,0.134,0.569
YEL011W,3.125,0.7290000000000001,1.246,-1.597,2.7039999999999997,1.6640000000000001,1.7519999999999998,1.7819999999999998,1.215,0.534,0.293,0.126,0.278,0.561,0.363,0.498,1.04,0.858,0.635,0.899,1.261,0.6890000000000001,0.331,0.9620000000000001,0.7020000000000001,0.848,1.129,0.965,0.693,0.981,0.175,1.218,-1.64,-0.147,-0.31,0.585,1.349,0.489,-0.222,0.474,-0.162,0.040999999999999995,-0.027999999999999997,0.18600000000000003,0.11,-0.17800000000000002,0.076,-0.10099999999999999,-0.07,0.261,-0.055,1.044
YDR101C,-2.3569999999999998,-1.212,-1.3090000000000002,0.349,-2.021,-1.541,-2.293,-1.153,-1.1059999999999999,-0.43700000000000006,-0.079,0.113,0.039,-0.231,-0.537,-0.19399999999999998,-0.484,-1.295,-1.139,-1.2229999999999999,-1.21,-1.528,-1.258,-1.27,0.41700000000000004,0.102,-1.183,-0.743,-0.514,-0.669,-0.586,-0.8370000000000001,-0.17,0.304,-0.33299999999999996,0.297,-0.057999999999999996,-0.36,0.23,-0.05,0.252,-0.17800000000000002,0.002,-0.23800000000000002,-0.634,0.557,-0.002,0.907,0.155,-0.233,-0.529,-0.258
YAL060W,0.99,1.17,0.23,-1.23,1.411,0.67,1.3,0.28,0.515,0.09,-0.071,-0.09,-0.1,-0.1,0.387,0.5489999999999999,0.342,0.73,0.82,1.14,1.01,1.06,0.76,-0.036000000000000004,0.146,0.583,1.05,0.74,0.53,0.13,0.15,0.47,0.36200000000000004,0.11,1.834,0.275,0.047,0.986,0.22699999999999998,0.34600000000000003,0.542,-0.302,0.11,0.165,0.26,-0.212,-0.32,-0.05,-0.413,0.252,-0.113,-0.89
YHR052W,-2.069,-0.951,-1.327,0.508,-1.729,-0.902,-1.569,-0.374,-1.364,0.223,0.517,0.643,0.735,0.345,-0.23,-0.14,-0.05,-1.058,-0.805,-1.099,-1.068,-1.006,-1.003,-1.296,0.515,-0.158,-0.505,-0.41200000000000003,-0.205,-0.221,-0.158,-0.242,0.496,0.564,-0.613,-0.307,-0.213,-0.637,0.254,0.3,0.191,0.5479999999999999,0.564,0.258,0.059000000000000004,0.71,0.575,-0.23800000000000002,0.036000000000000004,-0.27,0.114,-0.5489999999999999
YMR096W,0.494,-0.021,0.389,0.8740000000000001,-0.41700000000000004,0.596,-0.157,0.159,0.48200000000000004,0.094,0.322,0.43799999999999994,0.6859999999999999,0.787,0.669,0.879,0.43700000000000006,0.6509999999999999,0.9359999999999999,0.7959999999999999,0.75,0.716,-0.106,0.17800000000000002,0.614,0.795,0.763,0.57,0.491,0.742,0.228,0.28,0.49700000000000005,0.71,-0.47,0.35200000000000004,-0.1,0.040999999999999995,0.043,0.33399999999999996,0.502,0.684,0.603,0.42200000000000004,0.33799999999999997,-0.156,-0.205,-0.23800000000000002,0.649,-0.349,0.134,0.846
YKL056C,-1.9040000000000001,-0.777,-1.194,0.4,-0.40299999999999997,-0.102,-0.435,-0.579,-0.485,-0.257,-0.244,-0.391,-0.273,-0.061,0.06,-0.23,-0.51,-0.19699999999999998,-0.365,-0.313,-0.5670000000000001,-0.313,0.436,-0.32299999999999995,-0.875,-0.309,-0.45799999999999996,-0.491,-0.557,-0.5820000000000001,-0.047,0.188,-0.507,-0.254,0.262,0.49200000000000005,0.243,0.36700000000000005,-0.7090000000000001,-0.524,0.083,-0.131,0.29600000000000004,-0.013000000000000001,0.368,0.47,0.055,-0.013000000000000001,0.16399999999999998,0.26,0.294,-0.319
YLR213C,-1.0390000000000001,-1.44,-0.045,0.799,-0.7090000000000001,-1.138,-0.818,-0.6809999999999999,-0.377,0.012,-0.585,-0.858,-0.391,-0.59,-0.415,-0.503,-0.585,-0.72,-0.725,-0.45799999999999996,-0.8190000000000001,-0.872,-0.28800000000000003,0.016,-0.511,-0.835,-0.6759999999999999,-0.76,-0.894,-1.177,-1.03,-1.25,-0.539,-0.445,-0.20800000000000002,0.382,-0.732,-0.436,-0.248,0.09,-0.049,-1.069,-0.584,-0.42100000000000004,-0.12300000000000001,-0.8009999999999999,-0.466,-0.086,-0.068,-0.179,0.102,-0.27
YLL045C,-2.573,-1.6019999999999999,-1.975,0.568,-0.87,-0.826,0.085,-0.255,-0.349,0.051,0.23,0.12300000000000001,0.182,-0.061,-0.256,-0.10300000000000001,-0.23,-0.447,-0.16399999999999998,-0.446,-0.457,-0.381,-0.023,-0.299,-0.78,-0.565,-1.0,-0.929,-0.52,-0.5489999999999999,0.37200000000000005,-0.07400000000000001,-0.17800000000000002,0.048,-0.332,0.733,0.552,0.359,-0.21100000000000002,-0.034,0.616,-0.14400000000000002,0.049,0.079,0.36200000000000004,0.39899999999999997,0.33799999999999997,0.002,-0.33399999999999996,-0.055999999999999994,0.153,-0.259
YBR207W,-0.016,0.616,-0.268,-0.133,0.107,-0.122,-0.355,-0.231,-0.214,0.71,0.33,0.38,0.18,0.36,0.639,0.515,0.42,0.86,0.42,0.27,0.53,0.19,0.35,0.42200000000000004,0.256,0.509,0.478,0.32899999999999996,0.584,1.008,0.231,1.321,-0.054000000000000006,-0.317,0.375,0.929,0.715,0.29100000000000004,0.715,0.34600000000000003,0.221,-0.16699999999999998,0.006,-0.08199999999999999,0.013000000000000001,0.026000000000000002,0.08,-0.233,0.042,0.48100000000000004,0.14400000000000002,0.5379999999999999
YLL055W,0.858,0.741,0.32799999999999996,-0.955,0.247,0.586,-0.016,0.24600000000000002,0.7040000000000001,0.396,0.125,0.165,0.183,0.087,0.0,0.34299999999999997,0.342,0.479,0.624,0.8440000000000001,0.7859999999999999,0.287,0.518,0.257,-0.034,-0.254,0.23600000000000002,0.21,0.344,0.401,-0.409,-0.413,0.22399999999999998,-0.066,0.259,0.26,-0.228,0.107,0.067,0.128,-0.23800000000000002,-0.20600000000000002,0.037000000000000005,-0.028999999999999998,-0.27,-0.599,-0.191,0.013999999999999999,-0.061,-0.324,0.184,0.142
YER021W,0.922,0.9209999999999999,0.546,-0.095,0.285,0.631,0.237,0.10099999999999999,-0.467,0.77,1.266,1.181,0.897,1.015,0.629,0.769,0.9670000000000001,0.922,1.104,0.7170000000000001,0.84,0.78,0.29,-0.23600000000000002,-0.253,0.494,0.31,0.17800000000000002,0.046,-0.146,-0.391,-0.467,0.132,0.273,0.001,-0.486,-0.611,-0.21100000000000002,0.055999999999999994,-0.062,-0.305,0.21899999999999997,0.449,0.053,-0.3,0.47,0.648,-0.04,0.693,0.29600000000000004,0.20800000000000002,0.42200000000000004
YDL097C,-0.39299999999999996,0.445,-0.737,-0.182,0.305,0.5329999999999999,0.382,0.293,-0.125,0.5770000000000001,0.8320000000000001,0.794,0.8270000000000001,0.774,0.902,0.902,0.83,1.341,1.103,0.637,0.831,0.862,0.461,0.442,0.45799999999999996,0.622,0.6609999999999999,0.907,0.486,0.461,0.094,-0.462,0.213,0.305,0.125,0.083,0.20600000000000002,0.313,-0.065,-0.174,-0.466,0.07,0.196,-0.11699999999999999,0.163,0.736,0.63,0.649,-0.289,0.124,-0.539,0.708
YIL078W,-1.4809999999999999,-0.993,-1.59,0.13699999999999998,-0.628,-0.5920000000000001,-0.171,-0.473,-0.013999999999999999,-0.204,0.095,0.133,-0.002,-0.013000000000000001,0.08,0.06,-0.18,-0.196,-0.132,-0.242,-0.45899999999999996,-0.317,0.015,-0.506,-0.456,-0.008,-0.17800000000000002,-0.509,-0.48200000000000004,-0.609,-0.551,-0.52,-0.278,0.024,0.7809999999999999,0.218,0.282,-0.063,0.1,-0.094,0.531,-0.114,0.203,-0.128,-0.267,0.53,0.175,0.084,0.16899999999999998,0.13,0.175,-0.11699999999999999
YKL006W,-2.0180000000000002,-1.129,-1.646,0.9470000000000001,-0.45,-0.821,-0.541,-0.812,-0.7,-0.062,0.18600000000000003,-0.009000000000000001,-0.011000000000000001,0.308,-0.02,-0.08,-0.21,-0.071,-0.023,-0.4,-0.243,-0.324,0.321,-0.501,-0.848,-0.528,-0.831,-0.665,-0.618,-0.823,0.027000000000000003,0.1,-0.642,-0.37200000000000005,0.099,0.342,0.121,0.264,-0.716,-0.23399999999999999,0.39,-0.091,0.27899999999999997,-0.083,0.10800000000000001,0.54,0.44799999999999995,0.11900000000000001,-0.17300000000000001,0.14,0.162,-0.763
YDR330W,0.9329999999999999,0.705,0.43,-0.552,1.051,0.7340000000000001,0.82,0.84,0.779,0.23199999999999998,0.945,0.871,0.768,0.807,0.6579999999999999,0.7509999999999999,0.415,1.115,1.001,0.703,0.789,0.47200000000000003,0.682,0.385,0.384,0.35,0.981,0.8079999999999999,0.736,0.889,-0.185,0.102,0.47100000000000003,0.45299999999999996,0.563,0.22,-0.21600000000000003,0.21899999999999997,0.43700000000000006,0.294,-0.086,0.361,-0.193,0.15,0.252,-0.18,0.617,0.6759999999999999,-0.028999999999999998,0.06,-0.631,0.354
YDR069C,1.736,1.3359999999999999,0.9079999999999999,-0.022000000000000002,-0.049,0.14400000000000002,0.358,0.166,0.455,-0.038,0.256,0.39899999999999997,0.175,0.222,-0.156,-0.115,0.10099999999999999,0.55,0.733,0.522,0.46,0.37200000000000005,0.303,0.327,0.6890000000000001,0.978,0.442,-0.15,0.179,-0.251,-0.15,-0.188,-0.34299999999999997,-0.023,-0.20800000000000002,0.41,0.198,0.495,0.14300000000000002,-0.028999999999999998,-0.094,-0.166,-0.09699999999999999,0.15,-0.10300000000000001,-0.278,-0.21100000000000002,0.6779999999999999,0.22,0.021,-0.733,0.177
YBR026C,2.03,2.05,1.68,0.18,0.07,0.44,1.29,1.02,0.33299999999999996,0.48,0.69,0.68,0.47,0.53,0.604,0.759,0.737,0.7,0.98,0.87,1.19,0.82,0.48,0.364,-0.154,0.313,0.63,0.51,0.38,0.35,0.05,-0.08,0.88,0.49,0.527,0.304,0.046,0.152,0.145,0.222,0.11699999999999999,0.15,0.05,0.16,0.23,0.248,0.34,-0.14,0.218,-0.017,0.083,0.494
YKL192C,0.696,1.083,0.7879999999999999,-0.297,0.33,0.491,-0.08900000000000001,-0.303,0.27,0.499,0.469,0.18100000000000002,0.518,0.56,0.243,0.29100000000000004,0.385,0.4,0.44299999999999995,0.297,0.488,0.54,0.33,-0.122,-0.051,-0.002,0.28800000000000003,0.182,0.272,-0.124,0.213,0.075,-0.237,-0.147,0.22399999999999998,0.395,0.64,0.8290000000000001,-0.069,-0.217,-0.076,0.006999999999999999,0.009000000000000001,-0.001,0.11699999999999999,-0.20199999999999999,0.213,-0.09699999999999999,0.121,0.066,0.14,0.451
YBR158W,0.43,0.35,0.25,0.43,-0.81,-0.6,-1.07,-1.12,-0.922,0.63,-0.09,-0.26,-1.08,-1.62,-0.281,-1.3519999999999999,-1.69,-0.21,-0.6,-1.38,-2.28,-2.39,-0.11,-0.392,-0.39299999999999996,-0.127,-1.56,-1.9,-2.33,-2.09,-0.67,-1.44,-0.574,-0.54,0.013000000000000001,0.512,-0.045,-0.067,-0.045,0.09300000000000001,-0.036000000000000004,0.03,0.23,-0.03,-0.6,-0.018000000000000002,0.01,-0.1,-0.257,-0.03,0.39399999999999996,-0.7559999999999999
YDR496C,-2.74,-0.96,-1.72,0.32,-1.96,-0.85,-2.17,-0.99,-2.33,-0.21,0.45,0.59,0.51,0.39,-0.14,0.15,0.04,-1.13,-1.24,-1.21,-1.31,-1.28,-1.24,-1.72,1.26,0.07,-0.49,-0.15,-0.09,-0.04,-0.43,-0.6,0.08,0.15,-0.22,-0.49,-0.88,-1.22,0.31,-0.07,0.18,0.0,0.37,-0.22,-0.15,0.83,0.36,0.67,0.02,-0.19,-0.53,-0.389
YGR284C,1.34,1.52,1.18,-0.11,0.32,0.6,-0.24,-0.32,-0.69,0.67,0.91,0.98,0.97,0.97,0.72,0.91,0.97,0.56,0.67,0.92,1.0,0.94,0.43,-0.28,0.02,0.71,0.39,0.38,0.61,0.5,0.5,0.34,-0.35,-0.24,0.29,-0.06,-0.11,-0.07,-0.29,-0.4,-0.41,0.22,0.38,0.2,0.07,0.32,0.57,-0.09,0.34,0.22,0.22,-0.43
YOL092W,-1.199,-0.6890000000000001,-1.1909999999999998,0.259,-0.8390000000000001,-0.263,-0.865,-0.737,-0.5820000000000001,0.28300000000000003,-0.14400000000000002,-0.10400000000000001,0.177,0.231,0.214,0.248,0.294,-0.40299999999999997,-0.609,-0.276,-0.376,-0.423,-0.345,-0.903,-0.11599999999999999,-0.461,-0.39299999999999996,-0.092,0.145,0.23199999999999998,0.26899999999999996,0.23199999999999998,-0.257,-0.24600000000000002,0.396,0.38299999999999995,0.501,-0.065,-0.018000000000000002,-0.28,0.171,0.299,0.33399999999999996,0.12300000000000001,-0.011000000000000001,0.247,0.078,-0.136,-0.11599999999999999,-0.245,-0.073,-0.05
YPL054W,1.4509999999999998,1.0290000000000001,0.687,0.032,0.457,1.5219999999999998,1.755,1.489,1.7180000000000002,-0.158,-0.22899999999999998,-0.21,-0.162,0.276,-0.392,-0.054000000000000006,0.0,0.237,0.11599999999999999,0.179,1.044,0.039,0.034,0.765,-0.033,0.7659999999999999,0.99,-0.159,0.457,-0.053,0.055999999999999994,0.465,0.355,-0.204,-0.187,0.6509999999999999,0.006,0.516,0.32299999999999995,0.366,0.341,0.17600000000000002,0.094,0.43200000000000005,0.08900000000000001,-0.287,-0.126,-0.16899999999999998,-0.272,0.033,-0.028999999999999998,0.03
YDL018C,0.52,0.24,-0.11,0.069,0.63,0.922,0.639,0.706,-0.426,0.4,0.45,0.36,0.62,0.41,0.43,0.585,0.745,0.8,0.86,0.81,0.76,0.76,0.45,0.198,-0.086,0.436,0.627,0.66,0.731,0.386,0.41,0.38,0.526,0.348,0.684,-0.142,-0.37200000000000005,-0.083,-0.46299999999999997,-0.233,-0.8909999999999999,0.474,0.562,0.773,0.677,0.285,0.36,0.965,0.2,-0.054000000000000006,-0.622,0.261
YOR041C,0.321,0.6829999999999999,0.34299999999999997,-0.316,0.9109999999999999,0.902,-0.051,0.145,1.052,0.11699999999999999,0.731,0.409,0.33299999999999996,0.48200000000000004,0.8390000000000001,0.12300000000000001,0.163,0.971,0.987,0.758,0.9570000000000001,1.3219999999999998,0.67,0.228,-0.317,-0.028999999999999998,0.7959999999999999,0.958,0.386,0.467,0.165,0.363,0.177,-0.235,-0.43200000000000005,0.153,-0.22,-0.11699999999999999,-0.23800000000000002,-0.006999999999999999,-0.107,-0.7070000000000001,-0.6579999999999999,-0.532,-0.496,-0.047,-0.006,-0.022000000000000002,0.124,0.467,0.203,0.083
YBR242W,-1.04,-0.42,-0.78,0.308,-0.861,-0.545,-0.794,-0.381,-2.004,-0.76,-0.79,-0.63,-0.59,-0.58,-0.718,-0.639,-0.755,-1.09,-1.17,-0.78,-1.15,-1.06,-0.59,-1.083,-0.262,-0.094,-0.12,0.192,0.569,0.086,0.016,0.084,0.406,0.703,-0.078,0.14300000000000002,-0.317,-0.353,0.04,-0.452,-0.067,0.20199999999999999,0.361,0.022000000000000002,0.355,0.153,-0.32,-0.075,-0.303,-0.156,0.245,-0.006
YDR165W,-1.702,-0.85,-1.335,0.38299999999999995,-1.5930000000000002,-0.789,-1.395,-0.547,-1.5019999999999998,-0.162,0.428,0.436,0.32299999999999995,0.145,-0.145,0.147,0.18100000000000002,-0.53,-0.5710000000000001,-0.649,-0.7020000000000001,-0.8059999999999999,-0.821,-1.2690000000000001,0.523,0.184,-0.7909999999999999,-0.581,-0.289,-0.35600000000000004,-0.731,-0.763,0.322,0.353,-0.033,-0.129,-0.743,-0.675,0.24,0.015,0.05,0.32299999999999995,0.281,0.19,0.005,0.5579999999999999,0.413,0.8270000000000001,0.03,-0.084,-0.536,-0.11800000000000001
YIL096C,-1.794,-1.224,-1.541,0.608,-1.6569999999999998,-1.11,-1.729,-0.445,-1.537,0.415,0.08800000000000001,0.19699999999999998,0.272,0.11,-0.04,0.36,0.45,-1.217,-0.9279999999999999,-1.131,-0.8420000000000001,-0.742,-1.222,-1.074,0.573,0.068,-0.415,-0.114,0.163,0.8190000000000001,0.053,-0.147,0.434,0.597,-0.434,0.47600000000000003,-0.654,-0.8290000000000001,0.16,0.05,0.087,0.49700000000000005,0.245,0.365,0.182,0.16,0.418,-0.183,0.165,-0.34,0.031,-0.461
YGL055W,-2.807,-2.7239999999999998,-2.8160000000000003,-0.34299999999999997,1.554,1.6669999999999998,0.758,0.6859999999999999,0.672,-2.755,-3.293,-3.431,-3.233,-2.4819999999999998,-2.135,-1.79,-0.914,-3.12,-3.1310000000000002,-2.801,-2.092,-0.8809999999999999,-2.069,-0.08,0.14300000000000002,-0.5,0.7929999999999999,-0.768,-1.892,-1.5330000000000001,-1.0759999999999998,-0.044000000000000004,0.622,-0.184,-0.196,-1.892,-0.77,-0.24,-1.3359999999999999,-1.25,-0.386,-1.6219999999999999,-1.6680000000000001,-1.944,-1.922,-0.42,-2.096,0.043,-0.077,-0.47200000000000003,0.23,-0.904
YML126C,-1.109,-0.293,-0.925,0.001,-0.8190000000000001,-0.212,-1.2329999999999999,-0.9179999999999999,-0.7140000000000001,-1.411,-1.8630000000000002,-1.786,-1.974,-1.705,-1.501,-1.327,-1.361,-1.621,-1.765,-1.829,-1.643,-1.625,-0.752,-0.39,0.239,0.17800000000000002,0.44299999999999995,0.384,0.256,-0.218,0.223,0.068,-0.105,0.46399999999999997,-0.001,0.795,0.31,0.20600000000000002,-0.05,-0.22699999999999998,0.292,-0.147,-0.171,-0.037000000000000005,0.17300000000000001,-0.309,-1.09,-0.026000000000000002,-0.099,0.10300000000000001,0.198,-0.185
YHL035C,1.2,0.89,0.39,0.275,0.02,0.27,-0.547,-0.32,0.054000000000000006,0.35,0.17,0.14,0.37,0.32,0.75,0.61,0.67,1.37,1.508,1.3559999999999999,1.54,1.535,0.57,0.02,1.103,0.10800000000000001,0.63,1.618,1.06,0.68,0.643,0.812,-0.17300000000000001,-0.14,-0.25,0.68,0.9,0.78,0.57,0.295,0.42,0.07,-0.1,-0.05,-0.15,-0.14,-0.06,-0.38,0.14,-0.18,-0.12,-0.179
YOL082W,1.642,1.745,1.2670000000000001,-0.07200000000000001,1.598,1.237,1.6540000000000001,1.5430000000000001,0.25,0.5760000000000001,0.645,0.608,0.47100000000000003,0.595,0.366,0.623,0.705,0.716,0.884,1.01,1.263,1.335,0.06,0.315,-0.127,0.29100000000000004,0.644,0.536,0.451,0.2,0.588,0.221,0.677,0.6859999999999999,-0.049,-0.366,-0.8170000000000001,-0.248,-0.38,-0.436,-0.5529999999999999,0.401,0.358,0.17800000000000002,0.154,0.28,0.38,-0.042,0.084,0.065,0.259,-0.131
